id_nasabah,nama,tanggal_lahir,alamat,no_telepon,email,jenis_kelamin,pekerjaan
1982,Dewi Santoso,1988-08-27,Jl. Pahlawan No. 40 Surabaya,08425019123,dewi.santoso@email.com,Laki-laki,Pengacara
1983,Dewi Santoso,1975-03-06,Jl. Sudirman No. 1 Jakarta,08421672848,dewi.santoso@email.com,Perempuan,Insinyur
1984,Rudi Nurhayati,1970-07-13,Jl. Pahlawan No. 28 Surabaya,08511732142,rudi.nurhayati@email.com,Laki-laki,Insinyur
1985,Rina Hidayat,1983-01-15,Jl. Pahlawan No. 77 Surabaya,08656104438,rina.hidayat@email.com,Laki-laki,Karyawan Swasta
1986,Rudi Santoso,1970-06-28,Jl. Merdeka No. 2 Surabaya,08661828557,rudi.santoso@email.com,Perempuan,Pegawai Negeri
1987,Siti Hidayat,1982-12-21,Jl. Diponegoro No. 95 Bandung,08070580334,siti.hidayat@email.com,Perempuan,Guru
1988,Ani Kusuma,1993-05-06,Jl. Sudirman No. 100 Yogyakarta,08771794042,ani.kusuma@email.com,Perempuan,Insinyur
1989,Budi Hidayat,1973-05-16,Jl. Sudirman No. 9 Yogyakarta,08028604260,budi.hidayat@email.com,Perempuan,Guru
1990,Rina Kusuma,1991-02-08,Jl. Merdeka No. 95 Jakarta,08955281627,rina.kusuma@email.com,Laki-laki,Pegawai Negeri
1991,Ahmad Nurhayati,1998-02-27,Jl. Gatot Subroto No. 71 Surabaya,08516113205,ahmad.nurhayati@email.com,Laki-laki,Pegawai Negeri
1992,Dewi Kusuma,1994-12-15,Jl. Pahlawan No. 44 Semarang,08482645345,dewi.kusuma@email.com,Laki-laki,Guru
1993,Rina Hidayat,1984-11-07,Jl. Gatot Subroto No. 9 Semarang,08333362960,rina.hidayat@email.com,Laki-laki,Pengacara
1994,Budi Nurhayati,1979-05-11,Jl. Pahlawan No. 61 Jakarta,08496382278,budi.nurhayati@email.com,Laki-laki,Pengacara
1995,Ani Kusuma,1992-10-19,Jl. Sudirman No. 19 Yogyakarta,08492992378,ani.kusuma@email.com,Perempuan,Wiraswasta
1996,Ahmad Santoso,1971-10-17,Jl. Gatot Subroto No. 89 Surabaya,08399911479,ahmad.santoso@email.com,Perempuan,Karyawan Swasta
1997,Dewi Santoso,1984-07-07,Jl. Pahlawan No. 3 Semarang,08386171183,dewi.santoso@email.com,Perempuan,Guru
1998,Joko Lestari,2000-07-12,Jl. Pahlawan No. 23 Jakarta,08889184515,joko.lestari@email.com,Laki-laki,Pegawai Negeri
1999,Siti Nurhayati,1996-04-01,Jl. Sudirman No. 98 Bandung,08953992974,siti.nurhayati@email.com,Perempuan,Insinyur
2000,Ahmad Kusuma,1999-09-04,Jl. Sudirman No. 39 Jakarta,08611948476,ahmad.kusuma@email.com,Laki-laki,Pegawai Negeri
